title_id,full_title,title,place,dates,capture_date,capture_timestamp
961,"Tocsin (Melbourne, Vic. : 1897 - 1906)",Tocsin,"Melbourne, VIC",1897 - 1906,2015-08-13,20150813143421
942,"Truth (Brisbane, Qld. : 1900 - 1954)",Truth,"Brisbane, QLD",1900 - 1954,2015-08-13,20150813143421
972,Whyalla News (SA : 1940 - 1954),Whyalla News,SA,1940 - 1954,2015-08-13,20150813143421
973,Beverley Times (WA : 1905 - 1977),Beverley Times,WA,1905 - 1977,2015-08-21,20150821100343
952,"Colonist (Launceston, Tas. : 1888 - 1891)",Colonist,"Launceston, TAS",1888 - 1891,2015-08-21,20150821100343
977,Meekatharra Miner (WA : 1909 - 1918),Meekatharra Miner,WA,1909 - 1918,2015-08-21,20150821100343
970,Millicent Times (SA : 1891 - 1905),Millicent Times,SA,1891 - 1905,2015-08-21,20150821100343
948,"Tasmanian Daily News (Hobart Town, Tas. 1855 - 1858)",Tasmanian Daily News,,"Hobart Town, Tas. 1855 - 1858",2015-08-21,20150821100343
950,"Tasmanian Tribune (Hobart Town, Tas. : 1872 - 1876)",Tasmanian Tribune,"Hobart Town, TAS",1872 - 1876,2015-08-21,20150821100343
951,"Tribune (Hobart, Tas. : 1876 - 1879)",Tribune,"Hobart, TAS",1876 - 1879,2015-08-21,20150821100343
959,"Bell's Life in Victoria and Sporting Chronicle (Melbourne, Vic. : 1857 - 1868)",Bell's Life in Victoria and Sporting Chronicle,"Melbourne, VIC",1857 - 1868,2015-09-01,20150901010813
974,Black Range Courier and Sandstone Observer (WA : 1907 - 1915),Black Range Courier and Sandstone Observer,WA,1907 - 1915,2015-09-01,20150901010813
905,"Chaser (Glebe, NSW : 1999 - 2005)",Chaser,"Glebe, NSW",1999 - 2005,2015-09-01,20150901010813
944,"Colonist and Van Diemen's Land Commercial and Agricultural Advertiser (Hobart Town, Tas. : 1832 - 1834)",Colonist and Van Diemen's Land Commercial and Agricultural Advertiser,"Hobart Town, TAS",1832 - 1834,2015-09-01,20150901010813
975,"Evening Star (Boulder, WA : 1898 - 1921)",Evening Star,"Boulder, WA",1898 - 1921,2015-09-01,20150901010813
976,"Laverton Mercury (Laverton, WA : 1899 - 1919)",Laverton Mercury,"Laverton, WA",1899 - 1919,2015-09-01,20150901010813
854,"St George Call (Kogarah, NSW : 1904 - 1912; 1914 - 1923)",St George Call,"Kogarah, NSW",1904 - 1912; 1914 - 1923,2015-09-01,20150901010813
902,Glen Innes Examiner and General Advertiser (NSW : 1874 - 1908),Glen Innes Examiner and General Advertiser,NSW,1874 - 1908,2015-09-05,20150905090546
945,"True Colonist Van Diemen's Land Political Despatch, and Agricultural and Commercial... (Hobart Town, Tas. : 1834 - 1844)","True Colonist Van Diemen's Land Political Despatch, and Agricultural and Commercial...","Hobart Town, TAS",1834 - 1844,2015-09-05,20150905090546
297,Kerang New Times (Vic. : 1901 - 1918),Kerang New Times,VIC,1901 - 1918,2015-09-14,20150914042512
211,Kerang Times (Vic. : 1889 - 1901),Kerang Times,VIC,1889 - 1901,2015-09-14,20150914042512
978,Moora Herald and Midlands District Advocate (WA : 1914 - 1930),Moora Herald and Midlands District Advocate,WA,1914 - 1930,2015-09-14,20150914042512
979,"Southern Argus and Wagin-Arthur Express (Perth, WA : 1905 - 1924)",Southern Argus and Wagin-Arthur Express,"Perth, WA",1905 - 1924,2015-09-14,20150914042512
1010,Southern Cross Times (WA : 1920 - 1940),Southern Cross Times,WA,1920 - 1940,2015-09-14,20150914042512
855,Temora Star (NSW : 1881 - 1933),Temora Star,NSW,1881 - 1933,2015-09-14,20150914042512
621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Weekly Times,"Melbourne, VIC",1869 - 1954,2015-09-14,20150914042512
1092,Adelaide Express (SA : 1863 - 1866),Adelaide Express,SA,1863 - 1866,2015-11-01,20151101101356
1100,Adelaide Times (SA : 1848 - 1858),Adelaide Times,SA,1848 - 1858,2015-11-01,20151101101356
1101,Ariah Park News (NSW : 1923 - 1926),Ariah Park News,NSW,1923 - 1926,2015-11-01,20151101101356
1080,"Australian (Perth, WA : 1917 - 1923)",Australian,"Perth, WA",1917 - 1923,2015-11-01,20151101101356
995,"Australian Communist (Sydney, NSW : 1920 - 1921)",Australian Communist,"Sydney, NSW",1920 - 1921,2015-11-01,20151101101356
1084,Avon Gazette and Kellerberrin News (WA : 1914 - 1916),Avon Gazette and Kellerberrin News,WA,1914 - 1916,2015-11-01,20151101101356
1085,Avon Gazette and York Times (WA : 1916 - 1930),Avon Gazette and York Times,WA,1916 - 1930,2015-11-01,20151101101356
1049,"Bird O' Freedom (Sydney, NSW : 1891 - 1896)",Bird O' Freedom,"Sydney, NSW",1891 - 1896,2015-11-01,20151101101356
1079,"Blackwood Times (Bunbury, WA : 1905 - 1920; 1945 - 1954)",Blackwood Times,"Bunbury, WA",1905 - 1920; 1945 - 1954,2015-11-01,20151101101356
1106,Bruce Rock Post and Corrigin and Narembeen Guardian (WA : 1924 - 1948),Bruce Rock Post and Corrigin and Narembeen Guardian,WA,1924 - 1948,2015-11-01,20151101101356
1107,Bruce Rock Post and Corrigin Guardian (WA : 1917 - 1924),Bruce Rock Post and Corrigin Guardian,WA,1917 - 1924,2015-11-01,20151101101356
1111,"Call (Perth, WA : 1920 - 1927)",Call,"Perth, WA",1920 - 1927,2015-11-01,20151101101356
1112,"Call (Perth, WA : 1945 - 1953)",Call,"Perth, WA",1945 - 1953,2015-11-01,20151101101356
1109,"Call and Bailey's Weekly (Perth, WA : 1940-1945)",Call and Bailey's Weekly,"Perth, WA",1940 - 1945,2015-11-01,20151101101356
1110,"Call and WA Sportsman (Perth, WA : 1918 - 1920)",Call and WA Sportsman,"Perth, WA",1918 - 1920,2015-11-01,20151101101356
1113,"Call News-Pictorial (Perth, WA : 1927 - 1931)",Call News-Pictorial,"Perth, WA",1927 - 1931,2015-11-01,20151101101356
1097,"Central Advocate (Balaklava, SA : 1903 - 1909)",Central Advocate,"Balaklava, SA",1903 - 1909,2015-11-01,20151101101356
996,"Citizen Soldier (Sydney, NSW : 1942)",Citizen Soldier,"Sydney, NSW",1942,2015-11-01,20151101101356
997,"Communist (Sydney, NSW : 1921 - 1923)",Communist,"Sydney, NSW",1921 - 1923,2015-11-01,20151101101356
998,"Communist Review (Sydney, NSW : 1941 - 1943)",Communist Review,"Sydney, NSW",1941 - 1943,2015-11-01,20151101101356
1048,"Dead Bird (Sydney, NSW : 1889 - 1891)",Dead Bird,"Sydney, NSW",1889 - 1891,2015-11-01,20151101101356
1046,"Derwent Star and Van Diemen's Land Intelligencer (Hobart, Tas. : 1810 - 1812)",Derwent Star and Van Diemen's Land Intelligencer,"Hobart, TAS",1810 - 1812,2015-11-01,20151101101356
1094,"Express (Adelaide, SA : 1922 - 1923)",Express,"Adelaide, SA",1922 - 1923,2015-11-01,20151101101356
1093,"Express and Telegraph (Adelaide, SA : 1867 - 1922)",Express and Telegraph,"Adelaide, SA",1867 - 1922,2015-11-01,20151101101356
1103,Geraldton Advocate and Johnstone River Guardian (Qld. : 1895 - 1896),Geraldton Advocate and Johnstone River Guardian,QLD,1895 - 1896,2015-11-01,20151101101356
1117,Geraldton Express (WA : 1906  - 1919),Geraldton Express,WA,1906 - 1919,2015-11-01,20151101101356
1118,Gnowangerup Times (WA : 1912 - 1918),Gnowangerup Times,WA,1912 - 1918,2015-11-01,20151101101356
1088,Leonora Miner (WA : 1910 - 1928),Leonora Miner,WA,1910 - 1928,2015-11-01,20151101101356
1052,"Lorgnette (Melbourne, Vic. : 1878 - 1898)",Lorgnette,"Melbourne, VIC",1878 - 1898,2015-11-01,20151101101356
999,"Maritime Worker (Melbourne, Vic. : 1938 - 1954)",Maritime Worker,"Melbourne, VIC",1938 - 1954,2015-11-01,20151101101356
978,Moora Herald and Midland Districts Advocate (WA : 1914 - 1930),Moora Herald and Midland Districts Advocate,WA,1914 - 1930,2015-11-01,20151101101356
1082,Narrogin Observer (WA : 1952 - 1954),Narrogin Observer,WA,1952 - 1954,2015-11-01,20151101101356
1081,Narrogin Observer and Williams District Representative (WA : 1905 - 1918),Narrogin Observer and Williams District Representative,WA,1905 - 1918,2015-11-01,20151101101356
1122,"New Call (Perth, WA : 1931 - 1934)",New Call,"Perth, WA",1931 - 1934,2015-11-01,20151101101356
1121,"New Call and Bailey's Weekly (Perth, WA : 1934 - 1940)",New Call and Bailey's Weekly,"Perth, WA",1934 - 1940,2015-11-01,20151101101356
1008,"Out Of Work (Sydney, NSW : 1922)",Out Of Work,"Sydney, NSW",1922,2015-11-01,20151101101356
1000,"Party (Sydney, NSW : 1942)",Party,"Sydney, NSW",1942,2015-11-01,20151101101356
1001,"Party Builder (Sydney, NSW : 1942)",Party Builder,"Sydney, NSW",1942,2015-11-01,20151101101356
1095,"Pennant (Penola, SA : 1946 - 1954)",Pennant,"Penola, SA",1946 - 1954,2015-11-01,20151101101356
1089,Pingelly Leader (WA : 1906 - 1925),Pingelly Leader,WA,1906 - 1925,2015-11-01,20151101101356
1124,"Primary Producer (Perth, WA : 1916 - 1921)",Primary Producer,"Perth, WA",1916 - 1921,2015-11-01,20151101101356
1099,"Producer (Balaklava, SA : 1940 - 1950)",Producer,"Balaklava, SA",1940 - 1950,2015-11-01,20151101101356
1050,"Protestant Standard (Sydney, NSW : 1869 - 1895)",Protestant Standard,"Sydney, NSW",1869 - 1895,2015-11-01,20151101101356
1126,"South Western Times (Bunbury, WA : 1917 - 1929)",South Western Times,"Bunbury, WA",1917 - 1929,2015-11-01,20151101101356
980,Southern Cross Times (WA : 1900 - 1920),Southern Cross Times,WA,1900 - 1920,2015-11-01,20151101101356
1010,Southern Cross Times (WA : 1923 - 1940),Southern Cross Times,WA,1923 - 1940,2015-11-01,20151101101356
1087,"Southern Districts Advocate (Katanning, WA : 1913 - 1936)",Southern Districts Advocate,"Katanning, WA",1913 - 1936,2015-11-01,20151101101356
1091,"Sun (Kalgoorlie, WA : 1898 - 1919)",Sun,"Kalgoorlie, WA",1898 - 1919,2015-11-01,20151101101356
981,"Swan Express (Midland Junction, WA : 1900 - 1954)",Swan Express,"Midland Junction, WA",1900 - 1954,2015-11-01,20151101101356
1127,Tambellup Times (WA : 1912 - 1924),Tambellup Times,WA,1912 - 1924,2015-11-01,20151101101356
1096,Terowie Enterprise (SA : 1884 - 1891),Terowie Enterprise,SA,1884 - 1891,2015-11-01,20151101101356
1002,"Tribune (Sydney, NSW : 1939 - 1954)",Tribune,"Sydney, NSW",1939 - 1954,2015-11-01,20151101101356
982,"Truth (Perth, WA : 1903 - 1931)",Truth,"Perth, WA",1903 - 1931,2015-11-01,20151101101356
1128,"Victorian Express (Geraldton, WA : 1878 - 1894)",Victorian Express,"Geraldton, WA",1878 - 1894,2015-11-01,20151101101356
1129,"WA Sportsman (Perth, WA : 1914 - 1918)",WA Sportsman,"Perth, WA",1914 - 1918,2015-11-01,20151101101356
1102,Wagga Wagga Express (NSW : 1930 - 1939),Wagga Wagga Express,NSW,1930 - 1939,2015-11-01,20151101101356
1132,Western Tiers (Tas. : 1980 - 2004),Western Tiers,TAS,1980 - 2004,2015-11-01,20151101101356
1098,"Wooroora Producer (Balaklava, SA : 1909 - 1940)",Wooroora Producer,"Balaklava, SA",1909 - 1940,2015-11-01,20151101101356
1003,"Workers' Weekly (Sydney, NSW : 1923 - 1939)",Workers' Weekly,"Sydney, NSW",1923 - 1939,2015-11-01,20151101101356
1009,"Yilgarn Merredin Times (Southern Cross, WA : 1921 - 1923)",Yilgarn Merredin Times,"Southern Cross, WA",1921 - 1923,2015-11-01,20151101101356
1051,"Australian Workman (Sydney, NSW : 1890 - 1897)",Australian Workman,"Sydney, NSW",1890 - 1897,2015-11-10,20151110125832
1108,"Bruce Rock-Corrigin Post, Narembeen-Kondinin Guardian (WA : 1948 - 1954)","Bruce Rock-Corrigin Post, Narembeen-Kondinin Guardian",WA,1948 - 1954,2015-11-10,20151110125832
343,Coolgardie Miner (WA : 1894 - 1917),Coolgardie Miner,WA,1894 - 1917,2015-11-10,20151110125832
1161,"Critic (Adelaide, SA : 1897-1924)",Critic,"Adelaide, SA",1897 - 1924,2015-11-10,20151110125832
1134,"Daily Express (Wagga Wagga, NSW : 1930)",Daily Express,"Wagga Wagga, NSW",1930,2015-11-10,20151110125832
1114,Daily Telegraph and North Murchison and Pilbarra Gazette (WA : 1920 - 1947),Daily Telegraph and North Murchison and Pilbarra Gazette,WA,1920 - 1947,2015-11-10,20151110125832
1083,Northam Advertiser (WA : 1895 - 1918; 1948 - 1954),Northam Advertiser,WA,1895 - 1918; 1948 - 1954,2015-11-10,20151110125832
1086,"W.A. Record (Perth, WA : 1888 - 1922)",W.A. Record,"Perth, WA",1888 - 1922,2015-11-10,20151110125832
1130,Westonian (WA : 1915 - 1920),Westonian,WA,1915 - 1920,2015-11-10,20151110125832
1055,Brisbane Telegraph (Qld. : 1948 - 1954),Brisbane Telegraph,QLD,1948 - 1954,2015-11-13,20151113063215
1078,"King Island News (Currie, King Island : 1912 - 1954)",King Island News,"Currie, King ISLAND",1912 - 1954,2015-11-13,20151113063215
1162,"Border Chronicle (Bordertown, SA : 1908 - 1950)",Border Chronicle,"Bordertown, SA",1908 - 1950,2015-11-18,20151118071316
1115,Daily Telegraph and North Murchison Gazette (WA : 1918 - 1920),Daily Telegraph and North Murchison Gazette,WA,1918 - 1920,2015-11-18,20151118071316
1061,"Evening Advocate (Innisfail, Qld. : 1941 - 1954)",Evening Advocate,"Innisfail, QLD",1941 - 1954,2015-11-18,20151118071316
1116,Fremantle Herald (WA : 1913 - 1915),Fremantle Herald,WA,1913 - 1915,2015-11-18,20151118071316
1060,Johnstone River Advocate and Innisfail News (Qld. : 1928 - 1941),Johnstone River Advocate and Innisfail News,QLD,1928 - 1941,2015-11-18,20151118071316
1105,"Australian (Perth, WA : 1907 - 1908)",Australian,"Perth, WA",1907 - 1908,2016-01-08,20160108193554
1166,Australian Christian Commonwealth (SA : 1901 - 1940),Australian Christian Commonwealth,SA,1901 - 1940,2016-01-08,20160108193554
1066,"Balonne Beacon (St. George, Qld. : 1909 - 1954)",Balonne Beacon,"St. George, QLD",1909 - 1954,2016-01-08,20160108193554
1070,Bundaberg Mail and Burnett Advertiser (Qld. : 1892 - 1917),Bundaberg Mail and Burnett Advertiser,QLD,1892 - 1917,2016-01-08,20160108193554
547,Coleraine Albion and Western Advertiser (Vic. : 1902; 1914 - 1918),Coleraine Albion and Western Advertiser,VIC,1902; 1914 - 1918,2016-01-08,20160108193554
1053,"Colonial Mining Journal, Railway and Share Gazette (Vic. : 1858 - 1859)","Colonial Mining Journal, Railway and Share Gazette",VIC,1858 - 1859,2016-01-08,20160108193554
1054,"Colonial Mining Journal, Railway and Share Gazette and Illustrated Record (Melbourne, Vic. : 1859 - 1861)","Colonial Mining Journal, Railway and Share Gazette and Illustrated Record","Melbourne, VIC",1859 - 1861,2016-01-08,20160108193554
1058,"Daily Mail (Brisbane, Qld. : 1903 - 1926)",Daily Mail,"Brisbane, QLD",1903 - 1926,2016-01-08,20160108193554
1069,"Daily Northern Argus (Rockhampton, Qld. : 1875 - 1896)",Daily Northern Argus,"Rockhampton, QLD",1875 - 1896,2016-01-08,20160108193554
1063,Dalby Herald  (Qld. : 1910 - 1954),Dalby Herald,QLD,1910 - 1954,2016-01-08,20160108193554
1067,"Evening Telegraph (Charters Towers, Qld. : 1901 - 1921)",Evening Telegraph,"Charters Towers, QLD",1901 - 1921,2016-01-08,20160108193554
1104,"Filmnews (Sydney, NSW : 1975 - 1995)",Filmnews,"Sydney, NSW",1975 - 1995,2016-01-08,20160108193554
421,Forbes Advocate (NSW : 1911 - 1954),Forbes Advocate,NSW,1911 - 1954,2016-01-08,20160108193554
1133,Goulburn Valley Stock and Property Journal (Vic. : 1913 - 1942),Goulburn Valley Stock and Property Journal,VIC,1913 - 1942,2016-01-08,20160108193554
1175,"Hamersley News (Perth, WA: 1969 - 1980)",Hamersley News,"Perth, WA",1969 - 1980,2016-01-08,20160108193554
1153,Lachlander and Condobolin and Western Districts Recorder (NSW : 1899 - 1952),Lachlander and Condobolin and Western Districts Recorder,NSW,1899 - 1952,2016-01-08,20160108193554
1119,"Local Option Advocate (Perth, WA : 1919 - 1927)",Local Option Advocate,"Perth, WA",1919 - 1927,2016-01-08,20160108193554
1120,Murchison Advocate (WA : 1898 - 1911),Murchison Advocate,WA,1898 - 1911,2016-01-08,20160108193554
1154,Murrumburrah Signal and County of Harden Advocate (NSW : 1881 - 1947),Murrumburrah Signal and County of Harden Advocate,NSW,1881 - 1947,2016-01-08,20160108193554
1155,Nambucca and Bellinger News (NSW : 1911 - 1945),Nambucca and Bellinger News,NSW,1911 - 1945,2016-01-08,20160108193554
1156,Nambucca News (NSW : 1909 - 1911),Nambucca News,NSW,1909 - 1911,2016-01-08,20160108193554
1075,"North Coast Standard (Latrobe, Tas. : 1890 - 1894)",North Coast Standard,"Latrobe, TAS",1890 - 1894,2016-01-08,20160108193554
1068,"Northern Argus (Rockhampton, Qld. : 1865 - 1874)",Northern Argus,"Rockhampton, QLD",1865 - 1874,2016-01-08,20160108193554
1157,Nowra Leader (NSW : 1909 - 1939),Nowra Leader,NSW,1909 - 1939,2016-01-08,20160108193554
1123,Nungarin Trayning Mail and Kununoppin Advertiser (WA : 1917 - 1922),Nungarin Trayning Mail and Kununoppin Advertiser,WA,1917 - 1922,2016-01-08,20160108193554
1090,Pingelly-Brookton Leader (WA : 1925 - 1926),Pingelly-Brookton Leader,WA,1925 - 1926,2016-01-08,20160108193554
1163,Port Adelaide News (SA : 1904),Port Adelaide News,SA,1904,2016-01-08,20160108193554
1164,Port Adelaide News (SA :1913 - 1933),Port Adelaide News,SA,1913 - 1933,2016-01-08,20160108193554
1165,Quorn Mercury (SA : 1895 - 1954),Quorn Mercury,SA,1895 - 1954,2016-01-08,20160108193554
1125,"Reformer (Perth, WA : 1906 - 1919)",Reformer,"Perth, WA",1906 - 1919,2016-01-08,20160108193554
1065,St. George Standard and Balonne Advertiser (Qld. : 1878 - 1879; 1902 - 1904),St. George Standard and Balonne Advertiser,QLD,1878 - 1879; 1902 - 1904,2016-01-08,20160108193554
1142,Swan River Guardian (WA : 1836 - 1838),Swan River Guardian,WA,1836 - 1838,2016-01-08,20160108193554
1056,Toowoomba Chronicle and Queensland Advertiser (Qld. : 1861 - 1875),Toowoomba Chronicle and Queensland Advertiser,QLD,1861 - 1875,2016-01-08,20160108193554
1158,Twofold Bay Magnet : and South Coast and Southern Monaro Advertiser (NSW : 1909 - 1920),Twofold Bay Magnet : and South Coast and Southern Monaro Advertiser,NSW,1909 - 1920,2016-01-08,20160108193554
1159,Warialda Standard and Northern Districts' Advertiser (NSW : 1900 - 1954),Warialda Standard and Northern Districts' Advertiser,NSW,1900 - 1954,2016-01-08,20160108193554
1160,Warialda Watchman (NSW : 1899),Warialda Watchman,NSW,1899,2016-01-08,20160108193554
1131,York Advocate (WA : 1915),York Advocate,WA,1915,2016-01-08,20160108193554
1071,Bundaberg Mail (Qld. : 1917 - 1925),Bundaberg Mail,QLD,1917 - 1925,2016-01-14,20160114200114
1062,Dalby Herald and Western Queensland Advertiser (Qld. : 1886 - 1879),Dalby Herald and Western Queensland Advertiser,QLD,1886 - 1879,2016-01-14,20160114200114
1045,"Dutch Weekly (Sydney, NSW : 1993 - 2004)",Dutch Weekly,"Sydney, NSW",1993 - 2004,2016-01-14,20160114200114
1173,Yorke's Peninsula Advertiser (SA : 1878 - 1922),Yorke's Peninsula Advertiser,SA,1878 - 1922,2016-01-14,20160114200114
1167,Christian Colonist (SA : 1878 - 1894),Christian Colonist,SA,1878 - 1894,2016-01-17,20160117160214
434,Adelong and Tumut Express and Tumbarumba Post (NSW : 1900 - 1925),Adelong and Tumut Express and Tumbarumba Post,NSW,1900 - 1925,2016-02-29,20160229052042
913,"Blackheath Bulletin (Katoomba, NSW : 1926; 1929 - 1931)",Blackheath Bulletin,"Katoomba, NSW",1926; 1929 - 1931,2016-02-29,20160229052042
1044,"Dutch Australian Weekly (Sydney, NSW : 1951 - 1993)",Dutch Australian Weekly,"Sydney, NSW",1951 - 1993,2016-02-29,20160229052042
526,"Government Gazette of the State of New South Wales (Sydney, NSW : 1901 - 2001)",Government Gazette of the State of New South Wales,"Sydney, NSW",1901 - 2001,2016-02-29,20160229052042
1176,Lithgow Mercury (NSW : 1898 - 1954),Lithgow Mercury,NSW,1898 - 1954,2016-02-29,20160229052042
525,"New South Wales Government Gazette (Sydney, NSW : 1832 - 1900)",New South Wales Government Gazette,"Sydney, NSW",1832 - 1900,2016-02-29,20160229052042
1158,Twofold Bay Magnet : and South Coast and Southern Monaro Advertiser (NSW : 1908 - 1919),Twofold Bay Magnet : and South Coast and Southern Monaro Advertiser,NSW,1908 - 1919,2016-02-29,20160229052042
1064,Beaudesert Times (Qld. : 1908 - 1954),Beaudesert Times,QLD,1908 - 1954,2016-02-29,20160229052042
1059,"Johnstone River Advocate (Geraldton, Qld. : 1906 - 1908)",Johnstone River Advocate,"Geraldton, QLD",1906 - 1908,2016-02-29,20160229052042
1151,"Northern Sportsman (Innisfail, Qld. : 1928)",Northern Sportsman,"Innisfail, QLD",1928,2016-02-29,20160229052042
1057,Toowoomba Chronicle and Darling Downs General Advertiser (Qld. : 1875 - 1902),Toowoomba Chronicle and Darling Downs General Advertiser,QLD,1875 - 1902,2016-02-29,20160229052042
1144,"Areas' Express (Booyoolee, SA : 1877 - 1948)",Areas' Express,"Booyoolee, SA",1877 - 1948,2016-02-29,20160229052042
1168,Blyth Agriculturist (SA : 1908 - 1954),Blyth Agriculturist,SA,1908 - 1954,2016-02-29,20160229052042
